id,date,function_id,execution_time
10478,2020-01-20,3,1034
10178,2020-01-16,3,1030
868,2020-02-20,0,66
5273,2020-11-26,1,259
17680,2020-01-25,5,163
1899,2020-10-31,0,68
4660,2020-12-17,1,253
9229,2020-12-04,3,1031
3816,2020-04-16,1,251
485,2020-05-17,0,62
17300,2020-06-20,5,165
17459,2020-08-06,5,131
2523,2020-03-27,0,62
16853,2020-02-10,5,146
15425,2020-08-24,5,135
1657,2020-07-27,0,68
17378,2020-09-02,5,154
9177,2020-04-05,3,1040
7643,2020-04-13,2,323
4492,2020-05-30,1,253
14349,2020-10-24,4,5873
5706,2020-02-11,1,256
10145,2020-07-11,3,1027
3239,2020-08-09,1,255
17573,2020-01-15,5,131
14329,2020-05-26,4,5943
1507,2020-01-21,0,68
13595,2020-11-02,4,5934
13059,2020-08-20,4,5947
8892,2020-05-16,2,314
11965,2020-06-23,3,1038
6236,2020-08-19,2,335
4860,2020-08-16,1,254
9462,2020-03-21,3,1036
559,2020-01-05,0,62
4369,2020-10-14,1,254
16491,2020-02-14,5,165
11834,2020-08-01,3,1036
13840,2020-04-27,4,5783
3086,2020-02-18,1,251
11273,2020-05-20,3,1032
6060,2020-04-02,2,317
10507,2020-07-19,3,1035
7327,2020-06-23,2,344
16697,2020-06-07,5,156
6973,2020-11-09,2,342
10043,2020-03-23,3,1035
11041,2020-12-28,3,1037
2171,2020-09-11,0,73
16754,2020-08-28,5,141
12304,2020-08-03,4,5764
6220,2020-01-21,2,376
11629,2020-07-30,3,1044
5451,2020-10-05,1,257
8123,2020-02-26,2,361
8571,2020-12-11,2,304
1391,2020-06-16,0,70
12489,2020-05-19,4,5729
7564,2020-11-22,2,353
1041,2020-06-14,0,68
15606,2020-07-11,5,155
17406,2020-08-29,5,150
5157,2020-03-15,1,260
17801,2020-05-26,5,156
7256,2020-02-24,2,296
16261,2020-02-24,5,162
5067,2020-04-21,1,258
8855,2020-02-22,2,339
6443,2020-01-18,2,342
10946,2020-08-18,3,1029
3763,2020-04-27,1,258
3911,2020-08-17,1,250
10088,2020-12-05,3,1031
17482,2020-07-28,5,132
12421,2020-03-28,4,5884
2341,2020-11-10,0,74
17611,2020-10-19,5,149
8924,2020-11-15,2,340
8614,2020-02-03,2,345
12788,2020-03-03,4,5783
12171,2020-08-22,4,5797
3055,2020-06-03,1,248
3372,2020-04-04,1,250
14892,2020-04-06,4,5863
7372,2020-08-07,2,315
14445,2020-10-28,4,5677
10866,2020-05-09,3,1037
1405,2020-05-19,0,63
13539,2020-07-11,4,5713
4521,2020-05-25,1,254
13635,2020-09-15,4,6057
9591,2020-03-29,3,1033
8252,2020-10-28,2,296
17866,2020-04-03,5,157
15790,2020-11-21,5,147
10633,2020-12-10,3,1033
12081,2020-07-16,4,5671
3538,2020-12-15,1,253
5346,2020-10-31,1,257
9036,2020-01-13,3,1027
11204,2020-12-10,3,1030
2172,2020-03-25,0,69
1458,2020-05-25,0,64
1167,2020-04-29,0,74
4512,2020-08-07,1,257
17899,2020-09-26,5,159
4011,2020-10-10,1,254
4434,2020-10-21,1,253
11214,2020-02-18,3,1030
7645,2020-08-03,2,333
146,2020-12-03,0,58
7608,2020-02-05,2,318
3287,2020-09-17,1,256
4336,2020-03-13,1,253
13700,2020-09-14,4,5760
11906,2020-01-05,3,1033
13254,2020-02-18,4,5775
13177,2020-12-29,4,6038
14944,2020-04-11,4,5762
15813,2020-09-24,5,160
15656,2020-02-18,5,157
14196,2020-12-05,4,5739
556,2020-07-30,0,60
15930,2020-01-24,5,145
3365,2020-08-18,1,254
3735,2020-02-04,1,252
2672,2020-05-23,0,64
12029,2020-10-08,4,6060
14291,2020-11-13,4,5654
4873,2020-04-13,1,254
250,2020-05-11,0,70
11232,2020-12-03,3,1036
16779,2020-12-01,5,158
3685,2020-08-11,1,257
12445,2020-08-22,4,5872
17838,2020-02-19,5,146
8869,2020-05-07,2,335
6399,2020-08-03,2,282
14194,2020-06-04,4,5726
13308,2020-01-31,4,5726
5855,2020-12-23,1,256
5967,2020-10-26,1,257
13559,2020-02-29,4,5604
13866,2020-03-23,4,5770
2882,2020-08-29,0,70
11137,2020-03-09,3,1032
15187,2020-03-22,5,157
14867,2020-09-28,4,5960
2420,2020-12-08,0,69
9534,2020-11-28,3,1032
11595,2020-07-22,3,1034
1423,2020-06-02,0,75
6097,2020-10-27,2,319
3488,2020-11-29,1,249
12444,2020-08-16,4,5866
13824,2020-02-08,4,5938
639,2020-03-31,0,55
10874,2020-12-22,3,1032
11807,2020-05-07,3,1027
15088,2020-06-18,5,148
6317,2020-04-15,2,341
6706,2020-06-04,2,343
12415,2020-05-29,4,5795
15579,2020-10-12,5,156
13424,2020-01-23,4,5912
2870,2020-06-16,0,67
4744,2020-10-13,1,258
15113,2020-03-03,5,135
6965,2020-02-02,2,328
7333,2020-07-25,2,325
6570,2020-04-27,2,360
4696,2020-09-18,1,251
10553,2020-05-13,3,1035
6511,2020-10-06,2,368
5180,2020-09-22,1,252
11760,2020-01-07,3,1026
928,2020-05-04,0,69
5554,2020-10-13,1,252
11419,2020-05-14,3,1030
524,2020-03-27,0,70
12003,2020-08-15,4,5994
11950,2020-11-06,3,1031
12611,2020-11-13,4,5852
13051,2020-05-31,4,5731
2899,2020-08-14,0,72
3952,2020-09-04,1,255
1532,2020-04-29,0,69
2879,2020-09-10,0,63
15203,2020-05-16,5,162
4829,2020-01-10,1,256
7730,2020-05-21,2,343
5624,2020-01-03,1,254
13349,2020-08-21,4,5892
17781,2020-04-28,5,142
7421,2020-09-09,2,320
6298,2020-11-05,2,315
4539,2020-04-22,1,254
11639,2020-10-30,3,1038
5541,2020-01-12,1,253
4716,2020-02-27,1,257
17094,2020-02-10,5,160
1235,2020-07-20,0,70
1431,2020-02-13,0,71
16295,2020-10-30,5,133
16752,2020-07-22,5,151
5932,2020-08-14,1,256
6554,2020-02-21,2,323
16016,2020-01-31,5,144
1037,2020-09-27,0,65
14965,2020-08-09,4,5711
6431,2020-01-18,2,353
2319,2020-04-12,0,59
16615,2020-01-27,5,141
772,2020-08-01,0,63
17493,2020-10-15,5,169
12843,2020-11-15,4,5839
9146,2020-12-04,3,1031
16161,2020-01-18,5,139
7040,2020-06-11,2,309
2280,2020-11-13,0,70
14402,2020-09-19,4,5476
7660,2020-01-25,2,319
2971,2020-05-26,0,66
14432,2020-08-25,4,5817
8008,2020-11-11,2,330
6239,2020-12-10,2,356
2007,2020-06-04,0,67
7374,2020-10-23,2,312
9132,2020-06-08,3,1041
9862,2020-12-05,3,1037
11220,2020-05-01,3,1030
15260,2020-01-15,5,147
7447,2020-03-04,2,316
9056,2020-12-16,3,1043
16328,2020-01-17,5,149
5921,2020-12-31,1,254
8230,2020-07-06,2,283
749,2020-03-02,0,67
4614,2020-07-22,1,253
660,2020-07-05,0,65
7639,2020-06-04,2,294
10103,2020-06-10,3,1030
7759,2020-08-16,2,304
14484,2020-08-28,4,5813
17337,2020-08-08,5,155
13206,2020-07-18,4,5951
10662,2020-05-22,3,1040
10242,2020-02-17,3,1032
2555,2020-01-01,0,58
3380,2020-10-27,1,252
9033,2020-12-31,3,1032
12671,2020-08-11,4,5891
6237,2020-04-06,2,332
2380,2020-01-21,0,61
7594,2020-09-23,2,329
13564,2020-08-10,4,5755
4654,2020-06-15,1,254
10250,2020-01-23,3,1027
3936,2020-02-04,1,252
4665,2020-08-17,1,257
13119,2020-06-28,4,5898
4270,2020-05-18,1,251
1096,2020-12-28,0,81
4464,2020-06-29,1,251
17416,2020-06-27,5,152
2184,2020-11-22,0,68
11977,2020-03-22,3,1034
10360,2020-07-14,3,1037
5714,2020-09-15,1,254
1281,2020-10-11,0,64
8973,2020-08-21,2,269
17415,2020-07-02,5,143
7983,2020-02-23,2,319
4944,2020-09-22,1,256
15118,2020-04-02,5,144
12584,2020-02-16,4,5937
16525,2020-03-13,5,150
1448,2020-04-13,0,64
2926,2020-03-29,0,65
8118,2020-05-03,2,306
2034,2020-07-29,0,54
6141,2020-08-13,2,358
1031,2020-03-09,0,67
8011,2020-01-29,2,325
12837,2020-07-11,4,5833
7978,2020-02-11,2,321
10838,2020-12-22,3,1029
13031,2020-05-08,4,5832
12880,2020-09-19,4,5801
13164,2020-06-19,4,5936
13459,2020-06-22,4,5958
5057,2020-08-01,1,258
757,2020-03-02,0,68
7917,2020-07-28,2,373
12116,2020-08-20,4,6008
1775,2020-04-16,0,72
1841,2020-11-11,0,66
16780,2020-07-25,5,141
4610,2020-12-23,1,255
13657,2020-11-27,4,5729
4471,2020-05-22,1,257
1386,2020-08-23,0,59
4638,2020-02-23,1,255
4727,2020-05-03,1,257
8203,2020-05-10,2,315
14939,2020-04-05,4,5813
12341,2020-07-08,4,5654
2487,2020-04-30,0,59
10004,2020-07-04,3,1027
2377,2020-02-07,0,62
13655,2020-11-25,4,5840
11774,2020-05-08,3,1035
5567,2020-02-18,1,253
13104,2020-05-13,4,5862
777,2020-10-18,0,65
5996,2020-11-09,1,249
6542,2020-11-02,2,351
16318,2020-12-29,5,157
8959,2020-02-25,2,331
13660,2020-03-01,4,5800
7228,2020-03-31,2,341
14687,2020-11-05,4,5872
2279,2020-11-24,0,73
9926,2020-06-28,3,1030
3246,2020-10-27,1,258
5351,2020-09-26,1,256
15503,2020-12-02,5,147
7171,2020-12-25,2,328
9479,2020-06-14,3,1031
17921,2020-06-13,5,158
12118,2020-03-30,4,5800
8196,2020-10-19,2,382
6382,2020-05-07,2,306
6966,2020-12-01,2,336
17125,2020-07-18,5,139
4391,2020-09-14,1,249
15266,2020-04-08,5,161
16447,2020-11-28,5,156
5033,2020-10-09,1,253
9822,2020-05-08,3,1026
9874,2020-03-13,3,1034
12411,2020-05-14,4,5677
11613,2020-07-17,3,1038
13498,2020-09-29,4,5785
258,2020-08-12,0,64
8838,2020-02-15,2,343
11814,2020-01-10,3,1034
1263,2020-08-13,0,68
31,2020-10-12,0,57
14854,2020-03-18,4,5786
7186,2020-05-22,2,320
16647,2020-10-02,5,155
15661,2020-02-22,5,159
13960,2020-01-27,4,5997
8669,2020-04-27,2,353
2997,2020-05-28,0,65
14413,2020-08-14,4,5622
5065,2020-01-09,1,251
3704,2020-01-11,1,257
4955,2020-08-25,1,259
11094,2020-09-05,3,1035
2112,2020-02-25,0,62
1622,2020-01-19,0,74
3232,2020-07-21,1,254
1262,2020-05-09,0,71
16654,2020-01-16,5,142
16083,2020-02-27,5,166
14820,2020-01-19,4,5837
5560,2020-01-06,1,250
1596,2020-11-08,0,69
11067,2020-08-09,3,1029
16509,2020-08-17,5,166
5941,2020-10-20,1,253
209,2020-07-10,0,72
15259,2020-06-20,5,148
4023,2020-07-02,1,250
4622,2020-06-24,1,254
13787,2020-02-16,4,5876
2723,2020-06-27,0,75
6034,2020-07-12,2,350
11033,2020-12-10,3,1028
8953,2020-09-21,2,341
15767,2020-09-26,5,158
10139,2020-02-14,3,1031
15756,2020-12-17,5,168
17246,2020-06-27,5,146
2162,2020-10-08,0,75
6736,2020-04-14,2,319
11565,2020-02-02,3,1029
7378,2020-04-19,2,333
11833,2020-04-25,3,1038
1986,2020-09-22,0,61
182,2020-05-07,0,61
1008,2020-03-30,0,65
16828,2020-04-19,5,139
8515,2020-10-03,2,351
5849,2020-05-09,1,250
2715,2020-04-14,0,67
6642,2020-12-09,2,331
6248,2020-08-05,2,339
13235,2020-12-19,4,5894
16925,2020-12-18,5,150
10782,2020-05-10,3,1044
9342,2020-05-11,3,1028
5066,2020-05-14,1,254
4612,2020-11-12,1,260
12460,2020-04-18,4,5820
7807,2020-04-18,2,324
12817,2020-08-30,4,5755
10948,2020-11-07,3,1030
376,2020-04-17,0,61
7316,2020-04-18,2,356
7133,2020-05-15,2,303
1472,2020-05-21,0,71
4619,2020-02-16,1,254
3586,2020-08-08,1,258
15,2020-12-26,0,62
152,2020-03-10,0,68
15769,2020-02-14,5,157
12201,2020-02-15,4,5738
5407,2020-08-05,1,259
3339,2020-09-19,1,254
9461,2020-05-02,3,1036
1200,2020-02-14,0,54
700,2020-02-17,0,66
17818,2020-05-26,5,136
5872,2020-06-01,1,253
14794,2020-04-15,4,5870
5924,2020-03-04,1,255
3982,2020-05-09,1,253
10031,2020-03-05,3,1031
1641,2020-12-10,0,63
2864,2020-05-16,0,64
15320,2020-09-14,5,151
16194,2020-07-12,5,153
15652,2020-04-26,5,148
10928,2020-05-21,3,1032
5020,2020-08-07,1,259
8588,2020-11-05,2,343
13584,2020-03-01,4,5938
2632,2020-05-02,0,58
1685,2020-06-24,0,64
13447,2020-12-29,4,5580
4478,2020-02-24,1,251
6663,2020-12-28,2,329
13766,2020-05-10,4,5668
13696,2020-02-03,4,5754
6312,2020-09-17,2,352
3053,2020-04-25,1,255
6469,2020-09-17,2,335
70,2020-06-27,0,62
12934,2020-10-10,4,5809
17439,2020-03-16,5,147
12099,2020-07-20,4,5920
9921,2020-09-06,3,1033
17691,2020-11-12,5,156
1435,2020-08-22,0,64
553,2020-01-27,0,65
3222,2020-04-07,1,260
14152,2020-05-18,4,5659
773,2020-05-14,0,67
15969,2020-10-22,5,138
2453,2020-10-23,0,79
1113,2020-05-31,0,73
13323,2020-12-03,4,5876
12291,2020-05-03,4,5945
4026,2020-01-15,1,248
17090,2020-01-19,5,147
1576,2020-07-02,0,64
17859,2020-03-02,5,166
14895,2020-01-13,4,5707
6045,2020-03-19,2,318
15153,2020-07-24,5,154
8854,2020-02-10,2,319
8499,2020-03-19,2,311
8594,2020-10-07,2,355
5377,2020-03-23,1,256
1242,2020-04-05,0,63
2092,2020-01-12,0,66
13300,2020-07-27,4,5757
9774,2020-01-21,3,1029
16823,2020-02-22,5,159
11882,2020-02-18,3,1032
4027,2020-03-14,1,252
13188,2020-11-11,4,5703
1404,2020-02-29,0,69
7022,2020-05-15,2,330
6922,2020-05-03,2,341
14785,2020-08-06,4,5873
14089,2020-07-01,4,5853
1593,2020-09-26,0,64
1222,2020-11-13,0,62
7481,2020-06-14,2,342
8693,2020-08-19,2,335
1791,2020-06-25,0,70
6800,2020-09-26,2,326
10647,2020-10-27,3,1030
10943,2020-05-18,3,1029
2909,2020-11-12,0,63
9529,2020-10-10,3,1034
5486,2020-11-26,1,251
17770,2020-06-20,5,145
10449,2020-03-08,3,1032
1578,2020-11-18,0,68
1518,2020-06-19,0,69
8215,2020-08-29,2,329
1693,2020-02-09,0,56
11953,2020-07-25,3,1020
10167,2020-08-20,3,1037
11009,2020-06-30,3,1034
9720,2020-01-24,3,1033
1718,2020-06-30,0,63
6154,2020-08-23,2,346
7752,2020-05-09,2,307
12410,2020-10-04,4,5896
12615,2020-05-25,4,5838
10166,2020-04-04,3,1036
10118,2020-04-05,3,1032
4927,2020-04-19,1,256
15070,2020-09-25,5,147
6366,2020-11-07,2,340
2345,2020-05-06,0,65
325,2020-06-29,0,75
16428,2020-09-07,5,167
5301,2020-01-09,1,250
3152,2020-04-11,1,259
10429,2020-12-23,3,1031
12846,2020-02-13,4,5852
814,2020-04-14,0,69
4839,2020-02-25,1,256
2131,2020-10-27,0,66
16177,2020-02-11,5,154
9385,2020-08-15,3,1029
9898,2020-10-17,3,1034
15299,2020-11-21,5,151
8894,2020-10-17,2,302
10403,2020-12-15,3,1036
13962,2020-12-28,4,5628
616,2020-09-21,0,68
12465,2020-09-03,4,5771
8275,2020-03-03,2,349
13196,2020-04-21,4,5572
17826,2020-12-09,5,157
8828,2020-09-16,2,351
12927,2020-05-13,4,5760
10712,2020-04-22,3,1039
9292,2020-10-08,3,1026
14055,2020-09-02,4,5923
115,2020-07-07,0,62
15720,2020-06-13,5,147
4414,2020-09-08,1,254
6010,2020-06-24,2,351
11211,2020-09-09,3,1023
13167,2020-10-15,4,5677
4375,2020-12-02,1,254
10513,2020-11-19,3,1040
8811,2020-02-16,2,330
7408,2020-11-17,2,353
14624,2020-07-01,4,5812
3218,2020-10-08,1,252
4803,2020-08-02,1,259
15131,2020-06-14,5,153
8870,2020-04-01,2,348
484,2020-09-19,0,59
4028,2020-07-05,1,255
4503,2020-03-31,1,252
3127,2020-07-15,1,257
7640,2020-05-19,2,342
10572,2020-01-28,3,1033
17260,2020-07-10,5,125
6957,2020-12-30,2,306
132,2020-05-21,0,70
3300,2020-09-15,1,251
16467,2020-11-12,5,142
10504,2020-09-08,3,1029
17280,2020-05-20,5,153
2941,2020-08-11,0,60
6452,2020-02-02,2,337
12802,2020-05-21,4,5861
2097,2020-09-02,0,67
9338,2020-05-30,3,1032
11309,2020-10-18,3,1035
14292,2020-06-27,4,5786
8031,2020-06-29,2,348
9404,2020-12-13,3,1029
8496,2020-08-10,2,298
6626,2020-02-20,2,312
2391,2020-05-06,0,58
7238,2020-12-06,2,312
7839,2020-10-14,2,283
9536,2020-12-15,3,1035
2089,2020-01-19,0,64
14284,2020-12-18,4,5888
5860,2020-05-03,1,254
1790,2020-12-07,0,58
7965,2020-02-27,2,321
3459,2020-12-08,1,250
11349,2020-04-21,3,1035
6442,2020-11-10,2,315
12589,2020-04-20,4,6089
8944,2020-03-23,2,375
17534,2020-10-30,5,156
12187,2020-10-03,4,5783
5728,2020-02-06,1,252
15450,2020-04-07,5,153
8414,2020-10-06,2,340
10933,2020-02-01,3,1029
54,2020-07-28,0,70
4672,2020-11-21,1,254
1889,2020-03-19,0,75
13405,2020-01-11,4,5723
6777,2020-03-29,2,372
13313,2020-06-02,4,5795
16482,2020-05-10,5,156
15857,2020-10-08,5,158
5400,2020-10-23,1,251
3031,2020-01-30,1,254
9393,2020-12-30,3,1036
16146,2020-03-21,5,156
2595,2020-08-28,0,69
3888,2020-02-06,1,261
6989,2020-09-26,2,285
11406,2020-05-10,3,1026
1720,2020-08-19,0,66
2014,2020-02-14,0,70
8609,2020-07-19,2,344
2743,2020-05-18,0,67
5299,2020-08-15,1,254
13936,2020-09-01,4,5804
17526,2020-11-27,5,159
12154,2020-10-19,4,5797
4609,2020-12-05,1,254
16659,2020-02-17,5,142
3098,2020-11-02,1,256
2387,2020-12-14,0,67
3730,2020-01-28,1,248
1043,2020-06-25,0,75
5523,2020-04-13,1,255
14681,2020-04-05,4,5735
9672,2020-07-01,3,1022
1643,2020-07-25,0,60
11202,2020-10-25,3,1039
10023,2020-01-06,3,1032
16201,2020-10-27,5,143
7790,2020-05-10,2,337
2932,2020-10-03,0,70
3791,2020-03-24,1,257
346,2020-02-12,0,57
15377,2020-10-02,5,139
15175,2020-06-08,5,163
13950,2020-10-31,4,5871
7007,2020-12-16,2,340
2269,2020-12-06,0,57
17316,2020-06-16,5,148
14607,2020-10-16,4,5969
9669,2020-04-01,3,1034
17887,2020-08-07,5,160
4983,2020-12-06,1,253
14343,2020-03-18,4,5745
11593,2020-04-22,3,1037
3581,2020-07-26,1,257
6077,2020-01-26,2,328
9483,2020-07-03,3,1031
5305,2020-02-11,1,255
17450,2020-10-08,5,153
11483,2020-07-21,3,1030
5230,2020-07-07,1,257
1427,2020-02-13,0,59
8045,2020-07-30,2,333
8616,2020-10-04,2,348
11688,2020-06-01,3,1037
16349,2020-04-21,5,159
4538,2020-11-24,1,255
17348,2020-02-14,5,170
17536,2020-02-01,5,151
2500,2020-06-22,0,74
6174,2020-05-23,2,354
10068,2020-05-12,3,1028
4980,2020-07-02,1,251
14661,2020-10-11,4,5918
15878,2020-03-28,5,147
8996,2020-08-08,2,315
10699,2020-04-10,3,1038
13598,2020-04-20,4,5739
6901,2020-04-22,2,322
13367,2020-10-28,4,5888
16665,2020-03-24,5,157
1561,2020-10-01,0,70
17694,2020-03-22,5,149
9063,2020-02-06,3,1041
15332,2020-11-22,5,149
15691,2020-08-27,5,150
5513,2020-06-28,1,253
7027,2020-06-29,2,323
15684,2020-05-19,5,155
13685,2020-06-23,4,5869
8140,2020-05-21,2,315
5436,2020-08-22,1,259
10850,2020-06-16,3,1039
5295,2020-01-28,1,253
6786,2020-07-25,2,361
1869,2020-01-31,0,66
17864,2020-05-02,5,145
8071,2020-03-02,2,323
1939,2020-08-10,0,64
1443,2020-05-29,0,70
1298,2020-10-14,0,70
13047,2020-10-10,4,5731
7593,2020-09-26,2,324
9736,2020-10-11,3,1038
2137,2020-01-10,0,70
15787,2020-08-30,5,168
13259,2020-10-05,4,5723
13067,2020-11-28,4,5735
13587,2020-03-24,4,5768
14308,2020-01-21,4,5873
2847,2020-06-07,0,68
14815,2020-03-06,4,5875
4565,2020-06-05,1,260
9716,2020-04-14,3,1030
9074,2020-03-28,3,1025
16871,2020-06-29,5,179
12207,2020-10-24,4,5876
10383,2020-06-05,3,1031
3286,2020-06-11,1,253
8644,2020-07-31,2,335
9169,2020-04-20,3,1024
16512,2020-12-16,5,145
6884,2020-08-15,2,302
3942,2020-07-18,1,253
7841,2020-10-20,2,351
3783,2020-01-03,1,253
1165,2020-08-26,0,70
2084,2020-11-02,0,66
17554,2020-09-07,5,150
14125,2020-03-18,4,5832
4693,2020-04-23,1,259
3983,2020-10-08,1,250
5268,2020-04-21,1,254
13178,2020-08-12,4,5874
15909,2020-11-25,5,150
1586,2020-05-25,0,58
8384,2020-10-13,2,304
11339,2020-06-09,3,1039
6311,2020-05-23,2,365
14129,2020-05-29,4,5687
15989,2020-12-06,5,167
1180,2020-04-01,0,63
4342,2020-08-04,1,252
6427,2020-08-29,2,314
7528,2020-01-03,2,330
17213,2020-04-26,5,161
11149,2020-03-07,3,1024
8538,2020-04-16,2,314
15137,2020-04-07,5,154
7266,2020-07-21,2,338
726,2020-10-30,0,66
9291,2020-10-13,3,1032
9310,2020-01-25,3,1030
12918,2020-03-08,4,6002
13407,2020-05-28,4,5692
16367,2020-10-09,5,153
17231,2020-01-30,5,152
92,2020-09-15,0,74
11293,2020-10-14,3,1032
5736,2020-07-22,1,255
990,2020-02-04,0,63
8681,2020-10-22,2,326
13279,2020-09-12,4,5854
14061,2020-11-21,4,5882
5947,2020-12-19,1,250
4183,2020-02-09,1,255
15991,2020-11-20,5,137
3289,2020-06-08,1,256
16657,2020-05-25,5,143
9508,2020-06-04,3,1031
12057,2020-01-25,4,5791
4899,2020-08-04,1,250
792,2020-09-18,0,68
7899,2020-10-10,2,317
4722,2020-05-07,1,255
8178,2020-04-09,2,294
15277,2020-08-12,5,153
6959,2020-08-21,2,344
14988,2020-07-30,4,5615
8424,2020-05-04,2,370
2568,2020-05-15,0,65
11386,2020-02-03,3,1030
2203,2020-08-17,0,64
16479,2020-10-02,5,138
3593,2020-05-29,1,256
6355,2020-09-08,2,356
5711,2020-03-09,1,260
10454,2020-07-28,3,1032
12879,2020-11-24,4,5842
3943,2020-12-02,1,253
11230,2020-08-19,3,1032
9442,2020-08-04,3,1031
4219,2020-04-24,1,254
15370,2020-09-09,5,138
6746,2020-06-23,2,333
14422,2020-05-28,4,6037
9190,2020-07-01,3,1043
3749,2020-12-21,1,255
12564,2020-06-19,4,5616
8059,2020-08-01,2,344
9359,2020-06-27,3,1043
3137,2020-10-13,1,251
7093,2020-10-10,2,337
3108,2020-11-21,1,255
11735,2020-01-18,3,1035
8529,2020-05-25,2,329
4631,2020-07-23,1,251
17498,2020-05-29,5,141
14117,2020-10-15,4,5817
15783,2020-01-16,5,158
7871,2020-04-03,2,291
13271,2020-12-27,4,5789
3987,2020-06-11,1,256
12863,2020-07-06,4,5821
10200,2020-07-17,3,1029
11462,2020-09-10,3,1036
5630,2020-06-16,1,255
13814,2020-05-12,4,5717
10079,2020-04-22,3,1024
14420,2020-10-13,4,5803
15999,2020-07-12,5,157
17154,2020-07-15,5,157
16132,2020-07-08,5,163
14646,2020-11-03,4,5754
7138,2020-07-31,2,311
1441,2020-09-16,0,66
13915,2020-10-19,4,5800
13442,2020-07-30,4,5811
4603,2020-01-08,1,253
16382,2020-09-25,5,154
17549,2020-07-30,5,134
11739,2020-12-15,3,1035
7156,2020-05-26,2,313
17062,2020-04-04,5,153
7901,2020-01-12,2,344
9999,2020-06-05,3,1038
17648,2020-05-31,5,142
12680,2020-04-27,4,5847
1645,2020-04-25,0,60
14954,2020-04-21,4,5822
17497,2020-10-29,5,140
715,2020-04-25,0,68
10235,2020-03-14,3,1035
3420,2020-07-11,1,258
11720,2020-10-26,3,1027
14063,2020-07-14,4,5884
968,2020-08-15,0,59
3389,2020-03-19,1,257
4203,2020-10-15,1,252
13775,2020-12-23,4,5739
5081,2020-07-15,1,257
2378,2020-10-26,0,67
10113,2020-12-04,3,1037
13996,2020-02-17,4,5835
15270,2020-06-18,5,156
4715,2020-01-30,1,260
8729,2020-12-20,2,318
6143,2020-05-13,2,344
2277,2020-10-23,0,64
5178,2020-10-21,1,250
6664,2020-09-30,2,346
15926,2020-12-13,5,129
697,2020-09-15,0,59
4018,2020-11-02,1,256
613,2020-05-22,0,65
13747,2020-05-10,4,5677
4747,2020-07-05,1,255
11431,2020-04-05,3,1037
7622,2020-10-31,2,305
6422,2020-07-14,2,339
8431,2020-04-03,2,361
10347,2020-01-16,3,1037
9724,2020-03-06,3,1037
15649,2020-10-06,5,149
934,2020-10-26,0,73
13345,2020-08-26,4,5791
4606,2020-06-18,1,254
10215,2020-01-26,3,1027
8848,2020-04-06,2,344
8559,2020-07-24,2,378
12027,2020-12-22,4,5789
4164,2020-06-16,1,256
9955,2020-07-11,3,1036
4277,2020-01-22,1,257
10319,2020-07-06,3,1041
6156,2020-01-15,2,327
17599,2020-10-10,5,171
5591,2020-05-29,1,251
15231,2020-12-16,5,154
195,2020-06-29,0,65
12904,2020-07-18,4,5750
5709,2020-08-09,1,254
15662,2020-05-07,5,171
1948,2020-01-02,0,60
9778,2020-04-09,3,1030
744,2020-05-08,0,66
969,2020-03-04,0,63
2875,2020-09-14,0,66
13378,2020-08-29,4,5897
7657,2020-01-02,2,342
10807,2020-06-15,3,1029
5876,2020-04-02,1,253
16065,2020-05-10,5,152
9168,2020-02-11,3,1033
8712,2020-12-02,2,355
6838,2020-06-12,2,317
7506,2020-07-06,2,346
10869,2020-04-12,3,1032
16502,2020-12-17,5,145
10312,2020-12-30,3,1036
7713,2020-01-02,2,348
3174,2020-03-05,1,253
10754,2020-05-15,3,1037
16738,2020-10-10,5,158
17808,2020-03-25,5,156
1655,2020-12-01,0,64
2670,2020-12-16,0,69
8236,2020-04-06,2,343
6024,2020-07-01,2,314
17077,2020-06-06,5,159
1928,2020-02-21,0,65
16149,2020-08-01,5,157
7499,2020-03-01,2,318
10574,2020-01-20,3,1029
14756,2020-07-25,4,5680
7047,2020-06-15,2,363
1885,2020-07-02,0,65
6661,2020-06-02,2,329
13590,2020-10-29,4,5926
14769,2020-07-24,4,5895
6031,2020-03-18,2,324
1038,2020-07-28,0,61
8311,2020-06-03,2,354
10707,2020-07-31,3,1033
11757,2020-09-22,3,1027
17067,2020-11-29,5,142
16080,2020-02-25,5,144
1377,2020-10-01,0,65
5583,2020-02-15,1,251
880,2020-11-10,0,74
16723,2020-08-13,5,159
11671,2020-02-01,3,1032
254,2020-07-27,0,72
16594,2020-09-07,5,152
7869,2020-05-26,2,355
2916,2020-12-05,0,65
5359,2020-10-07,1,250
10760,2020-10-13,3,1031
2862,2020-12-01,0,66
6704,2020-12-26,2,334
9991,2020-10-25,3,1033
14733,2020-03-17,4,5692
229,2020-06-24,0,64
1494,2020-01-08,0,63
11281,2020-06-19,3,1036
15998,2020-06-15,5,157
10281,2020-04-30,3,1033
13927,2020-05-22,4,5662
15653,2020-11-08,5,142
9565,2020-04-29,3,1034
17601,2020-10-07,5,154
15179,2020-05-09,5,133
16174,2020-09-09,5,150
11738,2020-02-08,3,1031
4165,2020-03-21,1,255
10171,2020-07-12,3,1041
14102,2020-02-16,4,5827
10065,2020-08-02,3,1036
11541,2020-08-11,3,1033
9839,2020-12-21,3,1036
3072,2020-03-23,1,253
15315,2020-03-05,5,144
10921,2020-06-09,3,1022
